date,XLF,XLF.1,XLF.2,XLF.3,XLF.4,XLF.5,XLF.6,XLF.7,XLF.8,XLF.9,XLF.10,XLF.11,XLF.12,XLF.13,XLF.14,XLF.15,XLF.16,XLF.17,XLF.18,XLF.19,XLF.20,XLF.21,XLF.22,XLF.23,XLF.24,XLF.25,XLF.26,XLF.27,XLF.28,XLF.29,XLF.30,XLF.31,XLF.32,XLF.33,XLF.34,JPM,WFC,C,BAC,AXP,AIG,GS,USB,PNC,BLK,COF,AMT,BK,MS,TRV,STT,AFL,ALL,CB,BBT,MMC,AON,SCHW,TROW,CME,WY,STI,AMP,FITB,MHP,IVZ,PGR,L,HIG,MCO,JPM_signal,WFC_signal,C_signal,BAC_signal,AXP_signal,AIG_signal,GS_signal,USB_signal,PNC_signal,BLK_signal,COF_signal,AMT_signal,BK_signal,MS_signal,TRV_signal,STT_signal,AFL_signal,ALL_signal,CB_signal,BBT_signal,MMC_signal,AON_signal,SCHW_signal,TROW_signal,CME_signal,WY_signal,STI_signal,AMP_signal,FITB_signal,MHP_signal,IVZ_signal,PGR_signal,L_signal,HIG_signal,MCO_signal
8/10/2010,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,36.7,26.14,39.9,13.46,42.32,33.68,148.45,22.21,55.29,146.68,40.86,45.65,24.05,26.58,45.77,37.43,47.28,27.3,50.61,23.35,22.27,37.28,14.49,46.37,48.69,16.03,25.55,41.65,12.29,29.07,18.54,17.83,37.29,21.5,22.31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8/11/2010,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,35.39,24.76,38.4,13.03,41.23,31.71,143.96,21.3,53.44,140.74,39.26,44.23,23.42,25.7,45.36,35.71,45.94,26.18,49.51,22.41,21.81,36.19,14.01,44.53,46.52,15.22,24.04,40.54,11.7,28.09,17.45,17.34,36.35,19.88,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8/12/2010,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,35.42,24.48,38.6,12.9,40.45,31.09,144.13,21.27,52.82,137.56,38.03,44.88,23.44,25.4,45.98,35.66,45.22,26.18,49.75,22.05,21.83,36.04,14.1,43.85,46.01,15.31,23.89,40.28,11.49,27.44,17.27,17.33,36.26,19.7,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/13/2010,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,35.13,24.32,38.7,13.07,40.05,30.73,142.83,21.06,51.88,139.48,38.24,44.76,23.45,25.19,46.45,35.64,44.37,26.07,49.74,22.04,21.71,35.79,13.88,43.76,45.17,15.22,23.98,39.74,11.46,27.14,17.32,17.32,36.4,19.9,20.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2010,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,13.43,35.31,24.17,38.6,13.03,39.87,30.13,142.52,20.97,52.4,138.78,38.34,45.03,23.36,24.99,46.24,35.48,44.45,25.92,49.79,22.02,21.54,35.62,13.62,43.57,45.48,15.11,23.95,40.06,11.52,26.8,17.35,17.23,36.24,19.38,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8/17/2010,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,35.12,23.85,38.4,13.05,40.06,30.52,143.32,21.14,52.19,139.77,38.53,46.37,23.88,25.48,46.24,36.61,45.11,26.2,50.23,22.06,22,36.3,13.78,45.02,45.73,15.74,23.73,41.93,11.41,27.16,17.66,17.38,36.84,20.03,21.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2010,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,35.5,23.89,38.5,13.16,40.01,30.86,143.91,21.23,52.98,138.47,38.47,46.97,23.74,25.54,46.4,36.72,44.91,26.31,50.26,22.05,22.1,36.3,13.72,44.78,45.36,15.58,24.25,42.12,11.45,27.34,17.78,17.8,36.44,20.2,21.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2010,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,13.27,34.73,23,37.8,12.86,39.31,29.79,141.84,20.58,51.13,135.57,37.04,46.45,23.25,25.28,46.17,35.38,43.51,26.02,49.67,21.53,21.45,35.83,13.38,43.05,44.42,15.04,23.81,40.92,11.04,26.9,17.27,17.62,35.9,19.4,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2010,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,34.8,23.16,37.4,12.71,39.12,29.47,142.99,20.6,49.66,133.79,37.21,46.39,23.31,25.21,46.4,35.27,43.58,25.75,50.01,21.38,21.39,35.79,13.51,43.46,43.86,15.02,23.59,40.62,10.93,26.35,17.41,17.56,35.66,19.18,20.86,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2010,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,34.55,22.81,37.4,12.71,38.58,29.36,141.54,20.5,49.11,131.72,37.31,45.91,23.18,25.01,46.08,34.83,43.2,25.9,49.9,20.92,21.67,35.8,13.49,43.22,43.89,14.69,23.61,40.69,10.96,26.16,17.13,17.5,35.23,19.13,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2010,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,12.93,33.93,22.25,37.01,12.49,37.98,28.72,138.85,20.2,47.62,130.1,36.77,45.21,23.01,24.44,45.64,33.77,42.24,25.53,50.22,20.72,21.51,35.46,13.15,42.29,44.06,14.4,22.79,39.73,10.43,26.33,16.54,17.41,34.73,18.38,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2010,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,33.94,22.22,36.71,12.51,38.2,28.82,139.55,20.11,47.6,129.93,36.56,46.13,22.84,24.41,45.88,33.85,42.93,25.81,50.42,20.59,21.61,35.37,12.89,42.53,45.37,14.56,22.49,40.08,10.38,26.28,16.58,17.63,34.63,18.59,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
8/26/2010,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,33.38,22.11,36.51,12.32,38.13,28.48,136.79,19.87,47.59,128.31,36.65,46.07,22.86,23.95,45.42,33.34,42.76,25.43,50.06,20.6,21.58,35.17,12.57,41.47,46.3,14.4,21.97,39.73,10.35,26.27,16.86,17.52,34.32,18.19,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2010,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,34.29,22.59,37.5,12.49,39.26,29.49,134.8,20.53,48.94,129.88,37.63,46.32,23.31,24.34,46.2,34.27,44.69,26.16,51.03,21.02,22.15,36.04,12.64,42.66,47.37,14.68,22.28,41.17,10.57,26.73,17.28,17.97,35.33,19.36,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2010,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,12.86,33.59,21.89,36.61,12.17,38.28,28.49,132.15,19.63,47.43,130.82,37.07,45.44,22.85,23.76,45.35,33.36,43.43,25.48,50.96,20.23,21.88,35.28,12.25,41.28,45.94,14.46,22.02,40.71,10.25,26.06,17.1,17.85,34.6,18.71,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2010,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,34.07,22.17,37.01,12.31,38.27,28.43,132.41,19.71,48.02,131.54,37.3,45.83,22.94,24.01,45.39,33.54,44.16,25.8,51.64,20.46,21.92,35.14,12.2,41.29,45.79,14.6,22.14,41.04,10.43,26.07,17.07,17.88,34.59,19.27,20.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2010,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,35.36,23.21,38.4,13.06,39.42,29.88,135.13,20.67,50.09,135.82,38.44,46.21,23.75,24.71,46.61,34.9,46.33,26.8,52.32,21.3,22.49,36.03,12.94,43.4,47.29,15.22,23.26,43.09,11.02,26.87,17.88,18.37,35.62,20.48,21.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2010,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,35.75,23.63,38.7,13.13,39.23,30.1,135.17,20.96,50.96,138.35,38.93,46.79,23.89,24.97,46.53,34.83,46.75,26.75,52.11,21.39,22.46,36.65,13.16,43.99,48.42,15.24,23.55,43.48,11.08,27.67,18.14,18.56,35.68,20.8,21.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2010,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,36.7,24.32,39,13.35,40.12,30.75,142.43,21.48,51.73,140.44,40.08,47.16,24.65,25.93,47.28,36.25,47.61,27.5,52.88,21.79,22.72,37.2,13.25,45.35,48.92,15.24,23.78,44.47,11.28,27.98,18.58,18.73,36.32,21.5,22.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2010,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,13.58,35.86,23.46,38.2,13.06,38.48,29.8,140.42,21.07,49.89,139.73,38.27,47.31,24.08,24.96,46.44,35.09,46.65,26.83,51.9,20.99,22.23,36.44,12.99,44.24,47.68,14.76,23.01,43.74,10.76,27.37,18.36,18.49,35.85,20.65,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2010,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,13.71,36.65,23.74,38.3,13.22,38.46,30.4,142.67,21.15,50.8,140.8,38.49,48.28,24.22,25.26,46.53,35.66,46.82,27.2,52.24,21.47,22.33,36.63,13.12,44.95,48.32,14.87,23.67,44.25,10.96,27.46,18.69,18.75,35.82,21.21,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2010,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,37.57,24.18,39,13.35,39.05,30.41,144.22,21.47,51.51,139.69,38.81,48.01,24.18,26.27,46.91,36.58,47.29,27.53,52.51,22.14,22.4,36.9,12.92,45.84,48.62,15.05,24.36,44.48,11.3,27.7,18.9,18.42,35.78,21.33,22.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2010,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,37.25,24.24,39,13.4,38.57,30.46,145.43,21.45,51.57,140.08,38.3,47.99,24.11,26.44,46.71,36.26,47.45,27.92,52.5,21.88,22.29,36.62,13.07,46.1,49.09,15.14,24.11,44.46,11.43,28.51,18.9,18.38,35.94,21.92,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2010,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,38.53,24.95,39.8,13.79,39.56,30.94,149.27,22.15,53.06,139.64,38.86,47.93,24.65,27.01,47.07,37.11,48.77,28.31,53.22,22.54,22.32,37.01,13.4,47.3,50.23,15.21,24.89,45.39,11.82,28.71,19.41,18.67,36.28,22.41,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/14/2010,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,14.08,38.15,24.53,39.3,13.52,38.75,30.27,147.49,22.04,52.06,147.85,38.02,47.66,24.2,26.76,47.61,36.55,48.82,28.29,53.49,21.67,22.22,36.67,13.24,47.27,49.91,14.96,25.48,45.01,11.8,28.72,19.35,18.53,36.05,22.07,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2010,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,14.12,38.39,24.8,39.1,13.55,39.21,30.3,147.52,21.48,51.64,152.81,38.5,47.81,24.28,26.49,48.98,37.14,48.49,28.5,54.07,21.83,22.39,36.62,13.31,46.96,50.32,14.82,25.82,44.65,11.79,28.56,19.63,18.74,36.29,21.94,23.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/16/2010,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,38.4,24.53,39.6,13.4,39.31,29.92,147.2,21.51,51.3,150.62,38.92,47.3,24.16,26.04,49.18,36.94,48.46,28.83,54.27,21.53,22.22,36.74,13.07,47.05,49.68,14.73,25.41,44.6,11.55,28.69,19.77,18.95,36.44,21.69,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2010,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,37.53,24.48,39.4,13.25,39.7,29.86,146,21.62,51.18,152.95,38.09,48.19,24.05,25.74,49.15,36.53,48.39,28.97,54.36,21.3,22.43,36.96,13.12,47.09,48.9,14.85,25.53,44.85,11.56,28.8,19.74,19.07,36.64,21.49,24.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/2010,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,38.59,25,39.8,13.58,41.38,30.67,146.89,22.06,50.84,159.09,38.74,48.97,24.53,26.1,49.98,37.78,50.1,29.45,54.82,21.9,22.63,37.63,13.36,48.39,50.4,14.51,25.84,45.56,11.71,29.56,20.32,19.34,37.27,21.9,24.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/2010,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,38.03,24.83,39.3,13.49,41.06,30.68,146.4,21.67,49.49,155.45,37.75,49.37,24.22,25.34,49.39,36.94,49.68,29.28,54.04,21.97,22.49,37.62,13.31,47.55,49.84,14.32,25.41,45.14,11.61,29.99,20.27,19.31,37.22,22.12,24.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/2010,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,13.92,37.42,24.3,38.7,13.27,41.07,29.89,143.18,21.34,48.28,153.59,37.32,49.39,24.04,24.26,48.83,36.09,48.58,28.94,53.68,21.89,22.08,37.57,13.03,46.92,49.36,14.69,25.05,43.81,11.38,30.19,20.27,19.06,36.9,21.32,24.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/2010,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,36.63,23.57,37.9,13.02,40.65,29.39,140.13,20.68,48.43,149.82,37.1,49.47,23.76,24.06,48.9,35.55,47.16,28.46,53.06,21.86,21.7,37.08,12.88,45.7,48.38,14.69,24.45,43.18,11.08,30.25,19.52,18.75,36.29,20.87,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2010,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,37.24,24.09,38.9,13.45,41.39,30.56,142.42,21.24,49.99,154.97,38.76,50.56,24.71,24.46,49.57,36.64,48.92,29.54,53.89,22.67,22.5,38.25,13.35,47.76,49.97,15.19,25.61,44.49,11.57,31.28,20.61,19.27,37.03,21.67,24.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/2010,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,36.61,24.03,38.6,13.09,41.69,31.11,141.18,20.72,48.47,153.74,38.19,50.68,24.26,24.19,48.67,36.5,48.53,29.35,53.66,22.26,22.33,38.25,13.32,47.38,49.33,15.23,25.4,44.33,11.26,30.96,20.35,19.04,36.73,21.49,24.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/2010,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,36.49,23.86,38.7,13.12,41.93,31.27,140.22,20.74,49.44,156.3,38.56,50.97,24.45,23.83,49.17,36.3,49.04,30.06,54.23,22.27,22.49,38.36,13.56,47.51,49.02,15.23,25.53,44.91,11.37,31.12,20.39,19.28,37.14,22.39,24.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2010,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,13.78,35.99,23.57,39.1,12.96,41.28,31.38,139.65,20.58,48.78,156.39,38.34,50.65,24.39,23.81,48.51,35.71,48.19,29.49,53.52,22.43,22.39,38.41,13.33,47.07,48.1,15,25.37,45.13,11.26,31.22,20.05,18.78,37.36,22.3,24.16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2010,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76,35.66,23.65,39,12.95,40.34,32.76,139.81,20.54,48.89,157.77,38.95,50.14,24.71,24,48.62,36.01,48.33,29.49,53.73,22.27,22.29,37.92,13.29,47.47,48.27,14.66,25.4,44.57,11.38,31.17,19.98,18.85,37.3,21.92,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
